    9.00133E-01   -7.56729E-02   -7.36846E-04       4.50692E+02    4.62206E+02    1.20378E+01       2.10653E+03    2.24419E+03    1.19015E+02
    9.00455E-01   -7.58896E-02   -6.19638E-04       4.48160E+02    4.62238E+02    1.14851E+01       2.09508E+03    2.24240E+03    1.17750E+02
    9.00779E-01   -7.61239E-02   -4.90837E-04       4.45580E+02    4.62522E+02    1.07882E+01       2.08261E+03    2.24300E+03    1.15356E+02
    9.01137E-01   -7.64207E-02   -3.36178E-04       4.42791E+02    4.63164E+02    9.96820E+00       2.07005E+03    2.24365E+03    1.13002E+02
    9.01509E-01   -7.67514E-02   -1.63821E-04       4.39882E+02    4.64168E+02    8.96090E+00       2.05686E+03    2.24603E+03    1.09821E+02
    9.01853E-01   -7.70179E-02   -1.67044E-05       4.37139E+02    4.64772E+02    8.13847E+00       2.04424E+03    2.24717E+03    1.07145E+02
    9.02197E-01   -7.73086E-02    1.49245E-04       4.34471E+02    4.65321E+02    7.27400E+00       2.03208E+03    2.24780E+03    1.04417E+02
    9.02556E-01   -7.76436E-02    3.35937E-04       4.31749E+02    4.66063E+02    6.31539E+00       2.01970E+03    2.24920E+03    1.01395E+02
    9.02925E-01   -7.80036E-02    5.38073E-04       4.28865E+02    4.67452E+02    4.97701E+00       2.00651E+03    2.25396E+03    9.63753E+01
    9.03218E-01   -7.82119E-02    6.79318E-04       4.26577E+02    4.67338E+02    4.34281E+00       1.99623E+03    2.25147E+03    9.46844E+01
    9.03516E-01   -7.84477E-02    8.34795E-04       4.24229E+02    4.67505E+02    3.56587E+00       1.98621E+03    2.24899E+03    9.30308E+01
    9.03880E-01   -7.87862E-02    1.03290E-03       4.21439E+02    4.68380E+02    2.49433E+00       1.97349E+03    2.25099E+03    8.95165E+01
    9.04184E-01   -7.90007E-02    1.17418E-03       4.19010E+02    4.68581E+02    1.71809E+00       1.96108E+03    2.25271E+03    8.60581E+01
    9.04589E-01   -7.94678E-02    1.44381E-03       4.16015E+02    4.70145E+02    2.74149E-01       1.94726E+03    2.25814E+03    8.06455E+01
    9.04922E-01   -7.97678E-02    1.63788E-03       4.13434E+02    4.70714E+02   -7.08433E-01       1.93566E+03    2.25844E+03    7.76425E+01
    9.05254E-01   -8.00726E-02    1.83961E-03       4.10926E+02    4.71213E+02   -1.70329E+00       1.92425E+03    2.25877E+03    7.44155E+01
    9.05557E-01   -8.03595E-02    2.04709E-03       4.08486E+02    4.71777E+02   -2.80659E+00       1.91322E+03    2.25949E+03    7.05980E+01
    9.05906E-01   -8.07310E-02    2.29256E-03       4.05676E+02    4.73563E+02   -4.56311E+00       1.90026E+03    2.26606E+03    6.37498E+01
    9.06251E-01   -8.10704E-02    2.51734E-03       4.03046E+02    4.74427E+02   -5.76517E+00       1.88831E+03    2.26773E+03    5.98481E+01
    9.06533E-01   -8.12607E-02    2.66725E-03       4.01057E+02    4.73433E+02   -5.88116E+00       1.87936E+03    2.26132E+03    6.04881E+01
    9.06840E-01   -8.15381E-02    2.87686E-03       3.98684E+02    4.73838E+02   -6.97074E+00       1.86867E+03    2.26075E+03    5.71684E+01
    9.07208E-01   -8.19781E-02    3.17536E-03       3.96010E+02    4.74994E+02   -8.43046E+00       1.85609E+03    2.26528E+03    5.11592E+01
    9.07547E-01   -8.23249E-02    3.42444E-03       3.93491E+02    4.75719E+02   -9.67937E+00       1.84446E+03    2.26699E+03    4.66560E+01
    9.07885E-01   -8.26934E-02    3.68951E-03       3.90708E+02    4.77750E+02   -1.17267E+01       1.83184E+03    2.27388E+03    3.89770E+01
    9.08137E-01   -8.28965E-02    3.88273E-03       3.88372E+02    4.78427E+02   -1.29838E+01       1.81972E+03    2.27837E+03    3.28577E+01
    9.08413E-01   -8.31480E-02    4.10285E-03       3.86151E+02    4.78665E+02   -1.40595E+01       1.80972E+03    2.27705E+03    2.96512E+01
    9.08666E-01   -8.34305E-02    4.36241E-03       3.84026E+02    4.79862E+02   -1.57503E+01       1.79857E+03    2.28522E+03    2.05727E+01
    9.09004E-01   -8.38225E-02    4.66694E-03       3.81448E+02    4.81056E+02   -1.74614E+01       1.78635E+03    2.28998E+03    1.34289E+01
    9.09320E-01   -8.41675E-02    4.95064E-03       3.79108E+02    4.81616E+02   -1.87996E+01       1.77561E+03    2.29088E+03    8.33880E+00
    9.09629E-01   -8.45124E-02    5.24465E-03       3.76824E+02    4.82122E+02   -2.01741E+01       1.76546E+03    2.29045E+03    3.90891E+00
    9.09960E-01   -8.49017E-02    5.56442E-03       3.74427E+02    4.82761E+02   -2.15904E+01       1.75391E+03    2.29312E+03   -2.30728E+00
    9.10297E-01   -8.52897E-02    5.88099E-03       3.71962E+02    4.83579E+02   -2.31569E+01       1.74249E+03    2.29505E+03   -8.11295E+00
    9.10573E-01   -8.55883E-02    6.17492E-03       3.69907E+02    4.83611E+02   -2.44046E+01       1.73337E+03    2.29283E+03   -1.23124E+01
    9.10901E-01   -8.59312E-02    6.46545E-03       3.67573E+02    4.83855E+02   -2.55226E+01       1.72254E+03    2.29237E+03   -1.63164E+01
    9.11233E-01   -8.63302E-02    6.80751E-03       3.65189E+02    4.84522E+02   -2.69976E+01       1.71137E+03    2.29392E+03   -2.18309E+01
    9.11568E-01   -8.67494E-02    7.16620E-03       3.62493E+02    4.87000E+02   -2.98683E+01       1.69874E+03    2.30433E+03   -3.42462E+01
    9.11766E-01   -8.68921E-02    7.39785E-03       3.60722E+02    4.86655E+02   -3.09504E+01       1.68869E+03    2.30652E+03   -4.12919E+01
    9.12009E-01   -8.71569E-02    7.69901E-03       3.58560E+02    4.88101E+02   -3.32033E+01       1.67734E+03    2.31535E+03   -5.27408E+01
    9.12321E-01   -8.75553E-02    8.07219E-03       3.56335E+02    4.88862E+02   -3.49819E+01       1.66668E+03    2.31896E+03   -6.10313E+01
    9.12648E-01   -8.79592E-02    8.44410E-03       3.54040E+02    4.89351E+02   -3.65055E+01       1.65575E+03    2.32060E+03   -6.75585E+01
    9.12980E-01   -8.85100E-02    8.95401E-03       3.51689E+02    4.91309E+02   -3.93425E+01       1.64493E+03    2.32866E+03   -8.01357E+01
    9.13294E-01   -8.88917E-02    9.32537E-03       3.49454E+02    4.91815E+02   -4.09434E+01       1.63445E+03    2.32969E+03   -8.65046E+01
    9.13653E-01   -8.94289E-02    9.80635E-03       3.47189E+02    4.92417E+02   -4.24757E+01       1.62489E+03    2.32850E+03   -9.10563E+01
    9.13933E-01   -8.97755E-02    1.01774E-02       3.44827E+02    4.94179E+02   -4.47666E+01       1.61412E+03    2.33521E+03   -1.00790E+02
    9.14255E-01   -9.02052E-02    1.06037E-02       3.42563E+02    4.94908E+02   -4.66095E+01       1.60341E+03    2.33736E+03   -1.08261E+02
    9.14477E-01   -9.03943E-02    1.08778E-02       3.40949E+02    4.93376E+02   -4.64128E+01       1.59375E+03    2.33518E+03   -1.10421E+02
    9.14755E-01   -9.08359E-02    1.13713E-02       3.38617E+02    4.96066E+02   -5.02062E+01       1.58236E+03    2.34793E+03   -1.28048E+02
    9.15047E-01   -9.11980E-02    1.17576E-02       3.36685E+02    4.95612E+02   -5.08160E+01       1.57316E+03    2.34551E+03   -1.30754E+02
    9.15274E-01   -9.13238E-02    1.19911E-02       3.34967E+02    4.94791E+02   -5.16644E+01       1.56304E+03    2.34664E+03   -1.37841E+02
    9.15597E-01   -9.18136E-02    1.24886E-02       3.32380E+02    4.97612E+02   -5.51284E+01       1.55113E+03    2.35778E+03   -1.52442E+02
    9.15877E-01   -9.22186E-02    1.29625E-02       3.30129E+02    5.00002E+02   -5.89271E+01       1.54084E+03    2.36703E+03   -1.68726E+02
    9.16172E-01   -9.25816E-02    1.33698E-02       3.28246E+02    4.99351E+02   -5.95268E+01       1.53165E+03    2.36409E+03   -1.71498E+02
    9.16461E-01   -9.30124E-02    1.38484E-02       3.26207E+02    4.99983E+02   -6.06483E+01       1.52155E+03    2.36920E+03   -1.79144E+02
    9.16607E-01   -9.31705E-02    1.42220E-02       3.24598E+02    5.01352E+02   -6.37668E+01       1.51170E+03    2.38182E+03   -1.98116E+02
    9.16891E-01   -9.36464E-02    1.47610E-02       3.22030E+02    5.06215E+02   -6.94138E+01       1.50014E+03    2.40277E+03   -2.23561E+02
    9.17148E-01   -9.39806E-02    1.51996E-02       3.20226E+02    5.06812E+02   -7.17554E+01       1.49194E+03    2.40338E+03   -2.32660E+02
    9.17355E-01   -9.41375E-02    1.55185E-02       3.18920E+02    5.04658E+02   -7.17529E+01       1.48573E+03    2.39248E+03   -2.31909E+02
    9.17571E-01   -9.43718E-02    1.59165E-02       3.17282E+02    5.04492E+02   -7.34745E+01       1.47827E+03    2.39065E+03   -2.39389E+02
    9.17929E-01   -9.49389E-02    1.65140E-02       3.14612E+02    5.07642E+02   -7.76398E+01       1.46583E+03    2.40404E+03   -2.57796E+02
